Time;Cumm.mm
14/05/2016 00:02;0.2
14/05/2016 00:32;0
14/05/2016 01:02;0
14/05/2016 01:32;0
14/05/2016 02:02;0
14/05/2016 02:32;0
14/05/2016 03:02;0
14/05/2016 03:32;0
14/05/2016 04:02;0
14/05/2016 04:32;0
14/05/2016 05:02;0
14/05/2016 05:32;0
14/05/2016 06:02;0
14/05/2016 06:32;0
14/05/2016 07:02;0
14/05/2016 07:32;0
14/05/2016 08:02;0
14/05/2016 08:32;0
14/05/2016 09:02;0.2
14/05/2016 09:32;0
14/05/2016 10:02;0
14/05/2016 10:32;0
14/05/2016 11:02;0
14/05/2016 11:32;0
14/05/2016 12:02;0
14/05/2016 12:32;0
14/05/2016 13:02;0
14/05/2016 13:32;0
14/05/2016 14:02;0
14/05/2016 14:32;0
14/05/2016 15:02;0
14/05/2016 15:32;0
14/05/2016 16:02;0
14/05/2016 16:32;0
14/05/2016 17:02;0
14/05/2016 17:32;0
14/05/2016 18:02;0
14/05/2016 18:32;0
14/05/2016 19:02;0
14/05/2016 19:32;0
14/05/2016 20:02;0
14/05/2016 20:32;0
14/05/2016 21:02;0
14/05/2016 21:32;0
14/05/2016 22:02;0
14/05/2016 22:32;0
14/05/2016 23:02;0
14/05/2016 23:32;0
15/05/2016 00:02;0
15/05/2016 00:32;0
15/05/2016 01:02;0
15/05/2016 01:32;0
15/05/2016 02:02;0
15/05/2016 02:32;0
15/05/2016 03:02;0
15/05/2016 03:32;0
15/05/2016 04:02;0
15/05/2016 04:32;0
15/05/2016 05:02;0
15/05/2016 05:32;0
15/05/2016 06:02;0
15/05/2016 06:32;0
15/05/2016 07:02;0
15/05/2016 07:32;0
15/05/2016 08:02;0
15/05/2016 08:32;0
15/05/2016 09:02;0
15/05/2016 09:32;0
15/05/2016 10:02;0
15/05/2016 10:32;0
15/05/2016 11:02;0
15/05/2016 11:32;0
15/05/2016 12:02;0
15/05/2016 12:32;0
15/05/2016 13:02;0
15/05/2016 13:32;0
15/05/2016 14:02;0
15/05/2016 14:32;0
15/05/2016 15:02;0
15/05/2016 15:32;0
15/05/2016 16:02;0
15/05/2016 16:32;0
15/05/2016 17:02;0
15/05/2016 17:32;0
15/05/2016 18:02;0
15/05/2016 18:32;0
15/05/2016 19:02;0
15/05/2016 19:32;0
15/05/2016 20:02;0
15/05/2016 20:32;0
15/05/2016 21:02;0
15/05/2016 21:32;0
15/05/2016 22:02;0
15/05/2016 22:32;0
15/05/2016 23:02;0
15/05/2016 23:32;0
16/05/2016 00:02;0
16/05/2016 00:32;0
16/05/2016 01:02;0
16/05/2016 01:32;0
16/05/2016 02:02;0
16/05/2016 02:32;0
16/05/2016 03:02;0
16/05/2016 03:32;0
16/05/2016 04:02;0
16/05/2016 04:32;0.2
16/05/2016 05:02;0
16/05/2016 05:32;0
16/05/2016 06:02;0
16/05/2016 06:32;0
16/05/2016 07:02;0
16/05/2016 07:32;0
16/05/2016 08:02;0
16/05/2016 08:32;0
16/05/2016 09:02;0
16/05/2016 09:32;0
16/05/2016 10:02;0
16/05/2016 10:32;0
16/05/2016 11:02;0
16/05/2016 11:32;0
16/05/2016 12:02;0
16/05/2016 12:32;0
16/05/2016 13:02;0
16/05/2016 13:32;0
16/05/2016 14:02;0
16/05/2016 14:32;0
16/05/2016 15:02;0.8
16/05/2016 15:32;0
16/05/2016 16:02;0
16/05/2016 16:32;0
16/05/2016 17:02;0.4
16/05/2016 17:32;1
16/05/2016 18:02;0
16/05/2016 18:32;0
16/05/2016 19:02;0
16/05/2016 19:32;0
16/05/2016 20:02;0
16/05/2016 20:32;0.2
16/05/2016 21:02;0
16/05/2016 21:32;0
16/05/2016 22:02;0
16/05/2016 22:32;0
16/05/2016 23:02;0
16/05/2016 23:32;0
17/05/2016 00:02;0
17/05/2016 00:32;0
17/05/2016 01:02;0
17/05/2016 01:32;0
17/05/2016 02:02;0
17/05/2016 02:32;0
17/05/2016 03:02;0
17/05/2016 03:32;0
17/05/2016 04:02;0
17/05/2016 04:32;0
17/05/2016 05:02;0
17/05/2016 05:32;0
17/05/2016 06:02;0
17/05/2016 06:32;0
17/05/2016 07:02;0
17/05/2016 07:32;0
17/05/2016 08:02;0
17/05/2016 08:32;0
17/05/2016 09:02;0
17/05/2016 09:32;0
17/05/2016 10:02;0
17/05/2016 10:32;0
17/05/2016 11:02;0
17/05/2016 11:32;0
17/05/2016 12:02;0
17/05/2016 12:32;0
17/05/2016 13:02;0
17/05/2016 13:32;0
17/05/2016 14:02;0
17/05/2016 14:32;0
17/05/2016 15:02;0
17/05/2016 15:32;0
17/05/2016 16:02;0
17/05/2016 16:32;0
17/05/2016 17:02;0
17/05/2016 17:32;0
17/05/2016 18:02;0
17/05/2016 18:32;0
17/05/2016 19:02;0
17/05/2016 19:32;0
17/05/2016 20:02;0
17/05/2016 20:32;0
17/05/2016 21:02;0
17/05/2016 21:32;0
17/05/2016 22:02;0
17/05/2016 22:32;0
17/05/2016 23:02;0
17/05/2016 23:32;0
18/05/2016 00:02;0
18/05/2016 00:32;0
18/05/2016 01:02;0
18/05/2016 01:32;0
18/05/2016 02:02;0
18/05/2016 02:32;0
18/05/2016 03:02;0
18/05/2016 03:32;0
18/05/2016 04:02;0
18/05/2016 04:32;0
18/05/2016 05:02;0
18/05/2016 05:32;0
18/05/2016 06:02;0
18/05/2016 06:32;0
18/05/2016 07:02;0
18/05/2016 07:32;0
18/05/2016 08:02;0
18/05/2016 08:32;0
18/05/2016 09:02;0
18/05/2016 09:32;0
18/05/2016 10:02;0
18/05/2016 10:32;0
18/05/2016 11:02;0
18/05/2016 11:32;0
18/05/2016 12:02;0
18/05/2016 12:32;0
18/05/2016 13:02;0
18/05/2016 13:32;0
18/05/2016 14:02;0
18/05/2016 14:32;0
18/05/2016 15:02;0
18/05/2016 15:32;0
18/05/2016 16:02;0
18/05/2016 16:32;0
18/05/2016 17:02;0
18/05/2016 17:32;0
18/05/2016 18:02;0
18/05/2016 18:32;0
18/05/2016 19:02;0
18/05/2016 19:32;0
18/05/2016 20:02;0
18/05/2016 20:32;0
18/05/2016 21:02;0
18/05/2016 21:32;0
18/05/2016 22:02;0
18/05/2016 22:32;0
18/05/2016 23:02;0.6
18/05/2016 23:32;2.4
19/05/2016 00:02;0.2
19/05/2016 00:32;0
19/05/2016 01:02;0
19/05/2016 01:32;0.2
19/05/2016 02:02;0.2
19/05/2016 02:32;0.2
19/05/2016 03:02;1.2
19/05/2016 03:32;0.2
19/05/2016 04:02;0
19/05/2016 04:32;0.2
19/05/2016 05:02;0.2
19/05/2016 05:32;0
19/05/2016 06:02;0
19/05/2016 06:32;0
19/05/2016 07:02;0
19/05/2016 07:32;0
19/05/2016 08:02;0
19/05/2016 08:32;0
19/05/2016 09:02;0
19/05/2016 09:32;0
19/05/2016 10:02;0
19/05/2016 10:32;0
19/05/2016 11:02;0
19/05/2016 11:32;0
19/05/2016 12:02;0
19/05/2016 12:32;0
19/05/2016 13:02;0
19/05/2016 13:32;0
19/05/2016 14:02;0
19/05/2016 14:32;0
19/05/2016 15:02;0
19/05/2016 15:32;0
19/05/2016 16:02;0
19/05/2016 16:32;0
19/05/2016 17:02;0
19/05/2016 17:32;0
19/05/2016 18:02;0
19/05/2016 18:32;0
19/05/2016 19:02;0
19/05/2016 19:32;0
19/05/2016 20:02;0
19/05/2016 20:32;0
19/05/2016 21:02;0
19/05/2016 21:32;0
19/05/2016 22:02;0
19/05/2016 22:32;0
19/05/2016 23:02;0
19/05/2016 23:32;0
20/05/2016 00:02;0
20/05/2016 00:32;0
20/05/2016 01:02;0
20/05/2016 01:32;0
20/05/2016 02:02;0
20/05/2016 02:32;0
20/05/2016 03:02;0
20/05/2016 03:32;0
20/05/2016 04:02;0
20/05/2016 04:32;0
20/05/2016 05:02;0.2
20/05/2016 05:32;0
20/05/2016 06:02;0
20/05/2016 06:32;0
20/05/2016 07:02;0
20/05/2016 07:32;0
20/05/2016 08:02;0
20/05/2016 08:32;0
20/05/2016 09:02;0
20/05/2016 09:32;0
20/05/2016 10:02;0
20/05/2016 10:32;0
20/05/2016 11:02;0
20/05/2016 11:32;0
20/05/2016 12:02;0
20/05/2016 12:32;0
20/05/2016 13:02;0
20/05/2016 13:32;0
20/05/2016 14:02;0
20/05/2016 14:32;0
20/05/2016 15:02;0
20/05/2016 15:32;0
20/05/2016 16:02;0
20/05/2016 16:32;0
20/05/2016 17:02;0
20/05/2016 17:32;0
20/05/2016 18:02;0
20/05/2016 18:32;0
20/05/2016 19:02;0
20/05/2016 19:32;0
20/05/2016 20:02;0
20/05/2016 20:32;0
20/05/2016 21:02;0
20/05/2016 21:32;0
20/05/2016 22:02;0
20/05/2016 22:32;0
20/05/2016 23:02;0
20/05/2016 23:32;0
21/05/2016 00:02;0
21/05/2016 00:32;0
21/05/2016 01:02;0
21/05/2016 01:32;0
21/05/2016 02:02;0
21/05/2016 02:32;0
21/05/2016 03:02;0
21/05/2016 03:32;0
21/05/2016 04:02;0
21/05/2016 04:32;0
21/05/2016 05:02;0
21/05/2016 05:32;0
21/05/2016 06:02;0
21/05/2016 06:32;0
21/05/2016 07:02;0
21/05/2016 07:32;0
21/05/2016 08:02;0
21/05/2016 08:32;0
21/05/2016 09:02;0
21/05/2016 09:32;0
21/05/2016 10:02;0
21/05/2016 10:32;0
21/05/2016 11:02;0
21/05/2016 11:32;0
21/05/2016 12:02;0
21/05/2016 12:32;0
21/05/2016 13:02;0
21/05/2016 13:32;0
21/05/2016 14:02;0
21/05/2016 14:32;0
21/05/2016 15:02;0
21/05/2016 15:32;0
21/05/2016 16:02;0
21/05/2016 16:32;0
21/05/2016 17:02;0
21/05/2016 17:32;0
21/05/2016 18:02;0
21/05/2016 18:32;0
21/05/2016 19:02;0
21/05/2016 19:32;0
21/05/2016 20:02;0
21/05/2016 20:32;0
21/05/2016 21:02;0
21/05/2016 21:32;0
21/05/2016 22:02;0
21/05/2016 22:32;0
21/05/2016 23:02;0
21/05/2016 23:32;0
22/05/2016 00:02;0
22/05/2016 00:32;0
22/05/2016 01:02;0
22/05/2016 01:32;0
22/05/2016 02:02;0
22/05/2016 02:32;0
22/05/2016 03:02;0
22/05/2016 03:32;0
22/05/2016 04:02;0
22/05/2016 04:32;0
22/05/2016 05:02;0
22/05/2016 05:32;0
22/05/2016 06:02;0
22/05/2016 06:32;0
22/05/2016 07:02;0
22/05/2016 07:32;0
22/05/2016 08:02;0
22/05/2016 08:32;0
22/05/2016 09:02;0
22/05/2016 09:32;0
22/05/2016 10:02;0
22/05/2016 10:32;0
22/05/2016 11:02;0
22/05/2016 11:32;0
22/05/2016 12:02;0
22/05/2016 12:32;0
22/05/2016 13:02;0
22/05/2016 13:32;0
22/05/2016 14:02;0
22/05/2016 14:32;0
22/05/2016 15:02;0
22/05/2016 15:32;0
22/05/2016 16:02;0
22/05/2016 16:32;0
22/05/2016 17:02;0
22/05/2016 17:32;0
22/05/2016 18:02;0
22/05/2016 18:32;0
22/05/2016 19:02;0
22/05/2016 19:32;0
22/05/2016 20:02;0
22/05/2016 20:32;1
22/05/2016 21:02;0.4
22/05/2016 21:32;0
22/05/2016 22:02;0
22/05/2016 22:32;0
22/05/2016 23:02;0.2
22/05/2016 23:32;0.2
23/05/2016 00:02;0
23/05/2016 00:32;0
23/05/2016 01:02;0.2
23/05/2016 01:32;0.2
23/05/2016 02:02;1
23/05/2016 02:32;0
23/05/2016 03:02;0.2
23/05/2016 03:32;0
23/05/2016 04:02;0
23/05/2016 04:32;0.2
23/05/2016 05:02;0.4
23/05/2016 05:32;0.8
23/05/2016 06:02;0.6
23/05/2016 06:32;0.4
23/05/2016 07:02;0.2
23/05/2016 07:32;0.2
23/05/2016 08:02;0.2
23/05/2016 08:32;0
23/05/2016 09:02;0
23/05/2016 09:32;0
23/05/2016 10:02;0.2
23/05/2016 10:32;0
23/05/2016 11:02;0
23/05/2016 11:32;0.8
23/05/2016 12:02;1.2
23/05/2016 12:32;0.8
23/05/2016 13:02;0.2
23/05/2016 13:32;0
23/05/2016 14:02;0
23/05/2016 14:32;0
23/05/2016 15:02;0
23/05/2016 15:32;0
23/05/2016 16:02;0
23/05/2016 16:32;0
23/05/2016 17:02;0
23/05/2016 17:32;0
23/05/2016 18:02;0.2
23/05/2016 18:32;0
23/05/2016 19:02;0
23/05/2016 19:32;0
23/05/2016 20:02;0
23/05/2016 20:32;0
23/05/2016 21:02;0
23/05/2016 21:32;0
23/05/2016 22:02;0
23/05/2016 22:32;0
23/05/2016 23:02;0
23/05/2016 23:32;0
24/05/2016 00:02;0
24/05/2016 00:32;0
24/05/2016 01:02;0
24/05/2016 01:32;0
24/05/2016 02:02;0
24/05/2016 02:32;0
24/05/2016 03:02;0
24/05/2016 03:32;0
24/05/2016 04:02;0
24/05/2016 04:32;0
24/05/2016 05:02;0
24/05/2016 05:32;0
24/05/2016 06:02;0
24/05/2016 06:32;0.2
24/05/2016 07:02;0
24/05/2016 07:32;0.2
24/05/2016 08:02;0.2
24/05/2016 08:32;0
24/05/2016 09:02;0
24/05/2016 09:32;0
24/05/2016 10:02;0
24/05/2016 10:32;0
24/05/2016 11:02;0
24/05/2016 11:32;0
24/05/2016 12:02;0
24/05/2016 12:32;0
24/05/2016 13:02;0
24/05/2016 13:32;0
24/05/2016 14:02;0
24/05/2016 14:32;0
24/05/2016 15:02;0
24/05/2016 15:32;0
24/05/2016 16:02;0
24/05/2016 16:32;0
24/05/2016 17:02;0
24/05/2016 17:32;0
24/05/2016 18:02;0
24/05/2016 18:32;0
24/05/2016 19:02;0
24/05/2016 19:32;0
24/05/2016 20:02;0
24/05/2016 20:32;0
24/05/2016 21:02;0
24/05/2016 21:32;0
24/05/2016 22:02;0
24/05/2016 22:32;0
24/05/2016 23:02;0
24/05/2016 23:32;0
25/05/2016 00:02;0
25/05/2016 00:32;0
25/05/2016 01:02;0
25/05/2016 01:32;0
25/05/2016 02:02;0
25/05/2016 02:32;0
25/05/2016 03:02;0
25/05/2016 03:32;0
25/05/2016 04:02;0
25/05/2016 04:32;0
25/05/2016 05:02;0
25/05/2016 05:32;0
25/05/2016 06:02;0
25/05/2016 06:32;0
25/05/2016 07:02;0
25/05/2016 07:32;0
25/05/2016 08:02;0
25/05/2016 08:32;0
25/05/2016 09:02;0
25/05/2016 09:32;0
25/05/2016 10:02;0
25/05/2016 10:32;0
25/05/2016 11:02;0
25/05/2016 11:32;0
25/05/2016 12:02;0
25/05/2016 12:32;0
25/05/2016 13:02;0
25/05/2016 13:32;0
25/05/2016 14:02;0
25/05/2016 14:32;0
25/05/2016 15:02;0
25/05/2016 15:32;0
25/05/2016 16:02;0
25/05/2016 16:32;0
25/05/2016 17:02;0
25/05/2016 17:32;0
25/05/2016 18:02;0
25/05/2016 18:32;0
25/05/2016 19:02;0
25/05/2016 19:32;0
25/05/2016 20:02;0
25/05/2016 20:32;0
25/05/2016 21:02;0
25/05/2016 21:32;0
25/05/2016 22:02;0
25/05/2016 22:32;0
25/05/2016 23:02;0
25/05/2016 23:32;0
26/05/2016 00:02;0
26/05/2016 00:32;0
26/05/2016 01:02;0
26/05/2016 01:32;0
26/05/2016 02:02;0
26/05/2016 02:32;0
26/05/2016 03:02;0
26/05/2016 03:32;0
26/05/2016 04:02;0
26/05/2016 04:32;0
26/05/2016 05:02;0
26/05/2016 05:32;0
26/05/2016 06:02;0
26/05/2016 06:32;0
26/05/2016 07:02;0
26/05/2016 07:32;0
26/05/2016 08:02;0
26/05/2016 08:32;0
26/05/2016 09:02;0
26/05/2016 09:32;0
26/05/2016 10:02;0
26/05/2016 10:32;0
26/05/2016 11:02;0
26/05/2016 11:32;0
26/05/2016 12:02;0
26/05/2016 12:32;0
26/05/2016 13:02;0
26/05/2016 13:32;0
26/05/2016 14:02;0
26/05/2016 14:32;0
26/05/2016 15:02;0
26/05/2016 15:32;0
26/05/2016 16:02;0
26/05/2016 16:32;0
26/05/2016 17:02;0
26/05/2016 17:32;0
26/05/2016 18:02;0
26/05/2016 18:32;0
26/05/2016 19:02;0
26/05/2016 19:32;0
26/05/2016 20:02;0
26/05/2016 20:32;0
26/05/2016 21:02;0
26/05/2016 21:32;0
26/05/2016 22:02;0
26/05/2016 22:32;0
26/05/2016 23:02;0
26/05/2016 23:32;0
27/05/2016 00:02;0
27/05/2016 00:32;0
27/05/2016 01:02;0.2
27/05/2016 01:32;0.8
27/05/2016 02:02;0.2
27/05/2016 02:32;0
27/05/2016 03:02;0
27/05/2016 03:32;0
27/05/2016 04:02;0
27/05/2016 04:32;0
27/05/2016 05:02;0
27/05/2016 05:32;0
27/05/2016 06:02;0
27/05/2016 06:32;0
27/05/2016 07:02;0
27/05/2016 07:32;0
27/05/2016 08:02;0
27/05/2016 08:32;0
27/05/2016 09:02;0
27/05/2016 09:32;0
27/05/2016 10:02;0
27/05/2016 10:32;0
27/05/2016 11:02;0
27/05/2016 11:32;0
27/05/2016 12:02;0
27/05/2016 12:32;0
27/05/2016 13:02;0
27/05/2016 13:32;0
27/05/2016 14:02;0
27/05/2016 14:32;0
27/05/2016 15:02;0
27/05/2016 15:32;0
27/05/2016 16:02;0
27/05/2016 16:32;0
27/05/2016 17:02;0
27/05/2016 17:32;0
27/05/2016 18:02;0
27/05/2016 18:32;0
27/05/2016 19:02;0
27/05/2016 19:32;0
27/05/2016 20:02;0
27/05/2016 20:32;0
27/05/2016 21:02;0
27/05/2016 21:32;0
27/05/2016 22:02;0
27/05/2016 22:32;0
27/05/2016 23:02;0
27/05/2016 23:32;0
28/05/2016 00:02;0
28/05/2016 00:32;0
28/05/2016 01:02;0
28/05/2016 01:32;0
28/05/2016 02:02;0
28/05/2016 02:32;0
28/05/2016 03:02;0
28/05/2016 03:32;0
28/05/2016 04:02;0
28/05/2016 04:32;0
28/05/2016 05:02;0
28/05/2016 05:32;0
28/05/2016 06:02;0
28/05/2016 06:32;0
28/05/2016 07:02;0
28/05/2016 07:32;0
28/05/2016 08:02;0
28/05/2016 08:32;0
28/05/2016 09:02;0
28/05/2016 09:32;0
28/05/2016 10:02;0
28/05/2016 10:32;0
28/05/2016 11:02;0
28/05/2016 11:32;0
28/05/2016 12:02;0
28/05/2016 12:32;0
28/05/2016 13:02;0
28/05/2016 13:32;0
28/05/2016 14:02;0
28/05/2016 14:32;0
28/05/2016 15:02;0
28/05/2016 15:32;0
28/05/2016 16:02;0
28/05/2016 16:32;0
28/05/2016 17:02;0
28/05/2016 17:32;0
28/05/2016 18:02;0
28/05/2016 18:32;0
28/05/2016 19:02;0.2
28/05/2016 19:32;0.6
28/05/2016 20:02;0
28/05/2016 20:32;0.4
28/05/2016 21:02;0
28/05/2016 21:32;0
28/05/2016 22:02;0
28/05/2016 22:32;0
28/05/2016 23:02;0
28/05/2016 23:32;0
29/05/2016 00:02;0
29/05/2016 00:32;0
29/05/2016 01:02;0
29/05/2016 01:32;0.6
29/05/2016 02:02;1
29/05/2016 02:32;0
29/05/2016 03:02;0.6
29/05/2016 03:32;4.8
29/05/2016 04:02;1
29/05/2016 04:32;1.4
29/05/2016 05:02;0
29/05/2016 05:32;0
29/05/2016 06:02;0
29/05/2016 06:32;0
29/05/2016 07:02;0
29/05/2016 07:32;0
29/05/2016 08:02;0
29/05/2016 08:32;0
29/05/2016 09:02;0
29/05/2016 09:32;0
29/05/2016 10:02;0
29/05/2016 10:32;0
29/05/2016 11:02;0
29/05/2016 11:32;0
29/05/2016 12:02;0
29/05/2016 12:32;0
29/05/2016 13:02;0
29/05/2016 13:32;0
29/05/2016 14:02;0
29/05/2016 14:32;0
29/05/2016 15:02;0
29/05/2016 15:32;0
29/05/2016 16:02;0
29/05/2016 16:32;0
29/05/2016 17:02;0
29/05/2016 17:32;10.2
29/05/2016 18:02;0.8
29/05/2016 18:32;0
29/05/2016 19:02;0
29/05/2016 19:32;0
29/05/2016 20:02;0
29/05/2016 20:32;0
29/05/2016 21:02;0
29/05/2016 21:32;0
29/05/2016 22:02;0.2
29/05/2016 22:32;0.2
29/05/2016 23:02;0.2
29/05/2016 23:32;0.2
30/05/2016 00:02;0
30/05/2016 00:32;0.4
30/05/2016 01:02;0.2
30/05/2016 01:32;0
30/05/2016 02:02;0
30/05/2016 02:32;0
30/05/2016 03:02;0.2
30/05/2016 03:32;0.6
30/05/2016 04:02;0.6
30/05/2016 04:32;0.8
30/05/2016 05:02;2
30/05/2016 05:32;1.4
30/05/2016 06:02;1
30/05/2016 06:32;1
30/05/2016 07:02;1
30/05/2016 07:32;1
30/05/2016 08:02;1
30/05/2016 08:32;0.6
30/05/2016 09:02;0.6
30/05/2016 09:32;2
30/05/2016 10:02;1
30/05/2016 10:32;1
30/05/2016 11:02;1
30/05/2016 11:32;1.8
30/05/2016 12:02;0.6
30/05/2016 12:32;0
30/05/2016 13:02;0.4
30/05/2016 13:32;0
30/05/2016 14:02;0.2
30/05/2016 14:32;0
30/05/2016 15:02;0
30/05/2016 15:32;0
30/05/2016 16:02;0
30/05/2016 16:32;0
30/05/2016 17:02;0
30/05/2016 17:32;0
30/05/2016 18:02;0.2
30/05/2016 18:32;0
30/05/2016 19:02;0
30/05/2016 19:32;0
30/05/2016 20:02;0
30/05/2016 20:32;0
30/05/2016 21:02;0
30/05/2016 21:32;0
30/05/2016 22:02;0
30/05/2016 22:32;0
30/05/2016 23:02;0
30/05/2016 23:32;0
31/05/2016 00:02;0
31/05/2016 00:32;0
31/05/2016 01:02;0
31/05/2016 01:32;0
31/05/2016 02:02;0
31/05/2016 02:32;0
31/05/2016 03:02;0
31/05/2016 03:32;0
31/05/2016 04:02;0
31/05/2016 04:32;0
31/05/2016 05:02;0
31/05/2016 05:32;0
31/05/2016 06:02;0
31/05/2016 06:32;0
31/05/2016 07:02;0
31/05/2016 07:32;0
31/05/2016 08:02;0
31/05/2016 08:32;0
31/05/2016 09:02;0
31/05/2016 09:32;0
31/05/2016 10:02;0
31/05/2016 10:32;0
31/05/2016 11:02;0
31/05/2016 11:32;0
31/05/2016 12:02;0
31/05/2016 12:32;0
31/05/2016 13:02;0
31/05/2016 13:32;0
31/05/2016 14:02;0
31/05/2016 14:32;0
31/05/2016 15:02;0
31/05/2016 15:32;0
31/05/2016 16:02;0
31/05/2016 16:32;0
31/05/2016 17:02;0
31/05/2016 17:32;0
31/05/2016 18:02;0
31/05/2016 18:32;0
31/05/2016 19:02;0
31/05/2016 19:32;0
31/05/2016 20:02;0
31/05/2016 20:32;0
31/05/2016 21:02;0
31/05/2016 21:32;0
31/05/2016 22:02;0
31/05/2016 22:32;0
31/05/2016 23:02;0
31/05/2016 23:32;0
01/06/2016 00:02;0
01/06/2016 00:32;0
01/06/2016 01:02;0
01/06/2016 01:32;0
01/06/2016 02:02;0
01/06/2016 02:32;0
01/06/2016 03:02;0
01/06/2016 03:32;0
01/06/2016 04:02;0
01/06/2016 04:32;0
01/06/2016 05:02;0
01/06/2016 05:32;0
01/06/2016 06:02;0
01/06/2016 06:32;0.2
01/06/2016 07:02;0
01/06/2016 07:32;0
01/06/2016 08:02;0
01/06/2016 08:32;0
01/06/2016 09:02;0
01/06/2016 09:32;0
01/06/2016 10:02;0
01/06/2016 10:32;0
01/06/2016 11:02;0
01/06/2016 11:32;0
01/06/2016 12:02;0
01/06/2016 12:32;0
01/06/2016 13:02;0
01/06/2016 13:32;0
01/06/2016 14:02;0
01/06/2016 14:32;0
01/06/2016 15:02;0
01/06/2016 15:32;0
01/06/2016 16:02;0
01/06/2016 16:32;0
01/06/2016 17:02;0
01/06/2016 17:32;0
01/06/2016 18:02;0
01/06/2016 18:32;0
01/06/2016 19:02;0
01/06/2016 19:32;0
01/06/2016 20:02;0.2
01/06/2016 20:32;0
01/06/2016 21:02;0
01/06/2016 21:32;0
01/06/2016 22:02;0.2
01/06/2016 22:32;0
01/06/2016 23:02;0
01/06/2016 23:32;0
02/06/2016 00:02;0.2
02/06/2016 00:32;0
02/06/2016 01:02;0
02/06/2016 01:32;0.2
02/06/2016 02:02;0.2
02/06/2016 02:32;0.2
02/06/2016 03:02;0.4
02/06/2016 03:32;1
02/06/2016 04:02;0.2
02/06/2016 04:32;1.2
02/06/2016 05:02;0.6
02/06/2016 05:32;0.2
02/06/2016 06:02;0
02/06/2016 06:32;0.2
02/06/2016 07:02;0
02/06/2016 07:32;0.2
02/06/2016 08:02;0.4
02/06/2016 08:32;0
02/06/2016 09:02;0
02/06/2016 09:32;0
02/06/2016 10:02;0
02/06/2016 10:32;0
02/06/2016 11:02;0
02/06/2016 11:32;0
02/06/2016 12:02;0
02/06/2016 12:32;0
02/06/2016 13:02;0
02/06/2016 13:32;0
02/06/2016 14:02;0
02/06/2016 14:32;0
02/06/2016 15:02;0
02/06/2016 15:32;0
02/06/2016 16:02;0
02/06/2016 16:32;0
02/06/2016 17:02;0
02/06/2016 17:32;0
02/06/2016 18:02;0
02/06/2016 18:32;0
02/06/2016 19:02;0
02/06/2016 19:32;0
02/06/2016 20:02;0
02/06/2016 20:32;0
02/06/2016 21:02;0
02/06/2016 21:32;0
02/06/2016 22:02;0
02/06/2016 22:32;0
02/06/2016 23:02;0
02/06/2016 23:32;0
03/06/2016 00:02;0
03/06/2016 00:32;0
03/06/2016 01:02;0
03/06/2016 01:32;0
03/06/2016 02:02;0
03/06/2016 02:32;0.8
03/06/2016 03:02;2.2
03/06/2016 03:32;4.8
03/06/2016 04:02;0.8
03/06/2016 04:32;0.4
03/06/2016 05:02;0.2
03/06/2016 05:32;0.2
03/06/2016 06:02;0
03/06/2016 06:32;0
03/06/2016 07:02;0
03/06/2016 07:32;0
03/06/2016 08:02;0
03/06/2016 08:32;0
03/06/2016 09:02;0
03/06/2016 09:32;0
03/06/2016 10:02;0
03/06/2016 10:32;0
03/06/2016 11:02;0
03/06/2016 11:32;0
03/06/2016 12:02;0.2
03/06/2016 12:32;0
03/06/2016 13:02;0
03/06/2016 13:32;0
03/06/2016 14:02;0
03/06/2016 14:32;0
03/06/2016 15:02;0
03/06/2016 15:32;0
03/06/2016 16:02;0
03/06/2016 16:32;0
03/06/2016 17:02;0
03/06/2016 17:32;0.2
03/06/2016 18:02;0
03/06/2016 18:32;0.2
03/06/2016 19:02;2.2
03/06/2016 19:32;0
03/06/2016 20:02;0
03/06/2016 20:32;0.6
03/06/2016 21:02;2.2
03/06/2016 21:32;0
03/06/2016 22:02;0
03/06/2016 22:32;0.2
03/06/2016 23:02;0
03/06/2016 23:32;0
04/06/2016 00:02;0
04/06/2016 00:32;0
04/06/2016 01:02;0
04/06/2016 01:32;0
04/06/2016 02:02;0
04/06/2016 02:32;0
04/06/2016 03:02;0
04/06/2016 03:32;0
04/06/2016 04:02;0
04/06/2016 04:32;0
04/06/2016 05:02;0.2
04/06/2016 05:32;1
04/06/2016 06:02;2
04/06/2016 06:32;0.4
04/06/2016 07:02;0.2
04/06/2016 07:32;0.2
04/06/2016 08:02;0.2
04/06/2016 08:32;0.8
04/06/2016 09:02;2.4
04/06/2016 09:32;1.6
04/06/2016 10:02;1.6
04/06/2016 10:32;1
04/06/2016 11:02;0
04/06/2016 11:32;0
04/06/2016 12:02;0
04/06/2016 12:32;0
04/06/2016 13:02;0
04/06/2016 13:32;0
04/06/2016 14:02;0.6
04/06/2016 14:32;0.8
04/06/2016 15:02;2
04/06/2016 15:32;0.8
04/06/2016 16:02;1.4
04/06/2016 16:32;0.4
04/06/2016 17:02;0.2
04/06/2016 17:32;0
04/06/2016 18:02;0
04/06/2016 18:32;0
04/06/2016 19:02;0
04/06/2016 19:32;0
04/06/2016 20:02;0
04/06/2016 20:32;0
04/06/2016 21:02;0
04/06/2016 21:32;0
04/06/2016 22:02;0
04/06/2016 22:32;0
04/06/2016 23:02;0.2
04/06/2016 23:32;0
05/06/2016 00:02;0
05/06/2016 00:32;0
