"Date";"DateCheck";"Q.m3Hrs";"Qna"
2016-07-08 18:52:00;"08/07/2016 18:52";2,602;2,602
2016-07-08 18:54:00;"08/07/2016 18:54";2,253;2,253
2016-07-08 18:56:00;"08/07/2016 18:56";2,263;2,263
2016-07-08 18:58:00;"08/07/2016 18:58";2,297;2,297
2016-07-08 19:00:00;"08/07/2016 19:00";2,397;2,397
2016-07-08 19:02:00;"08/07/2016 19:02";2,582;2,582
2016-07-08 19:04:00;"08/07/2016 19:04";2,204;2,204
2016-07-08 19:06:00;"08/07/2016 19:06";2,318;2,318
2016-07-08 19:08:00;"08/07/2016 19:08";2,195;2,195
2016-07-08 19:10:00;"08/07/2016 19:10";2,202;2,202
2016-07-08 19:12:00;"08/07/2016 19:12";2,311;2,311
2016-07-08 19:14:00;"08/07/2016 19:14";2,286;2,286
2016-07-08 19:16:00;"08/07/2016 19:16";2,444;2,444
2016-07-08 19:18:00;"08/07/2016 19:18";2,453;2,453
2016-07-08 19:20:00;"08/07/2016 19:20";2,365;2,365
2016-07-08 19:22:00;"08/07/2016 19:22";2,146;2,146
2016-07-08 19:24:00;"08/07/2016 19:24";2,365;2,365
2016-07-08 19:26:00;"08/07/2016 19:26";2,321;2,321
2016-07-08 19:28:00;"08/07/2016 19:28";2,395;2,395
2016-07-08 19:30:00;"08/07/2016 19:30";2,391;2,391
2016-07-08 19:32:00;"08/07/2016 19:32";2,282;2,282
2016-07-08 19:34:00;"08/07/2016 19:34";2,454;2,454
2016-07-08 19:36:00;"08/07/2016 19:36";2,396;2,396
2016-07-08 19:38:00;"08/07/2016 19:38";2,325;2,325
2016-07-08 19:40:00;"08/07/2016 19:40";2,136;2,136
2016-07-08 19:42:00;"08/07/2016 19:42";2,143;2,143
2016-07-08 19:44:00;"08/07/2016 19:44";2,327;2,327
2016-07-08 19:46:00;"08/07/2016 19:46";2,285;2,285
2016-07-08 19:48:00;"08/07/2016 19:48";2,225;2,225
2016-07-08 19:50:00;"08/07/2016 19:50";2,49;2,49
2016-07-08 19:52:00;"08/07/2016 19:52";2,235;2,235
2016-07-08 19:54:00;"08/07/2016 19:54";2,31;2,31
2016-07-08 19:56:00;"08/07/2016 19:56";2,123;2,123
2016-07-08 19:58:00;"08/07/2016 19:58";2,584;2,584
2016-07-08 20:00:00;"08/07/2016 20:00";2,459;2,459
2016-07-08 20:02:00;"08/07/2016 20:02";2,045;2,045
2016-07-08 20:04:00;"08/07/2016 20:04";2,155;2,155
2016-07-08 20:06:00;"08/07/2016 20:06";2,282;2,282
2016-07-08 20:08:00;"08/07/2016 20:08";2,316;2,316
2016-07-08 20:10:00;"08/07/2016 20:10";2,254;2,254
2016-07-08 20:12:00;"08/07/2016 20:12";2,459;2,459
2016-07-08 20:14:00;"08/07/2016 20:14";2,371;2,371
2016-07-08 20:16:00;"08/07/2016 20:16";2,156;2,156
2016-07-08 20:18:00;"08/07/2016 20:18";2,302;2,302
2016-07-08 20:20:00;"08/07/2016 20:20";2,44;2,44
2016-07-08 20:22:00;"08/07/2016 20:22";2,283;2,283
2016-07-08 20:24:00;"08/07/2016 20:24";2,158;2,158
2016-07-08 20:26:00;"08/07/2016 20:26";2,227;2,227
2016-07-08 20:28:00;"08/07/2016 20:28";2,331;2,331
2016-07-08 20:30:00;"08/07/2016 20:30";2,184;2,184
2016-07-08 20:32:00;"08/07/2016 20:32";2,204;2,204
2016-07-08 20:34:00;"08/07/2016 20:34";2,324;2,324
2016-07-08 20:36:00;"08/07/2016 20:36";2,467;2,467
2016-07-08 20:38:00;"08/07/2016 20:38";2,533;2,533
2016-07-08 20:40:00;"08/07/2016 20:40";2,434;2,434
2016-07-08 20:42:00;"08/07/2016 20:42";2,265;2,265
2016-07-08 20:44:00;"08/07/2016 20:44";2,424;2,424
2016-07-08 20:46:00;"08/07/2016 20:46";2,313;2,313
2016-07-08 20:48:00;"08/07/2016 20:48";2,213;2,213
2016-07-08 20:50:00;"08/07/2016 20:50";2,549;2,549
2016-07-08 20:52:00;"08/07/2016 20:52";2,361;2,361
2016-07-08 20:54:00;"08/07/2016 20:54";2,378;2,378
2016-07-08 20:56:00;"08/07/2016 20:56";2,398;2,398
2016-07-08 20:58:00;"08/07/2016 20:58";2,271;2,271
2016-07-08 21:00:00;"08/07/2016 21:00";2,411;2,411
2016-07-08 21:02:00;"08/07/2016 21:02";2,367;2,367
2016-07-08 21:04:00;"08/07/2016 21:04";2,318;2,318
2016-07-08 21:06:00;"08/07/2016 21:06";2,464;2,464
2016-07-08 21:08:00;"08/07/2016 21:08";2,44;2,44
2016-07-08 21:10:00;"08/07/2016 21:10";2,352;2,352
2016-07-08 21:12:00;"08/07/2016 21:12";2,453;2,453
2016-07-08 21:14:00;"08/07/2016 21:14";2,29;2,29
2016-07-08 21:16:00;"08/07/2016 21:16";2,413;2,413
2016-07-08 21:18:00;"08/07/2016 21:18";2,414;2,414
2016-07-08 21:20:00;"08/07/2016 21:20";2,365;2,365
2016-07-08 21:22:00;"08/07/2016 21:22";2,365;2,365
2016-07-08 21:24:00;"08/07/2016 21:24";2,287;2,287
2016-07-08 21:26:00;"08/07/2016 21:26";2,114;2,114
2016-07-08 21:28:00;"08/07/2016 21:28";2,111;2,111
2016-07-08 21:30:00;"08/07/2016 21:30";2,425;2,425
2016-07-08 21:32:00;"08/07/2016 21:32";2,442;2,442
2016-07-08 21:34:00;"08/07/2016 21:34";2,379;2,379
2016-07-08 21:36:00;"08/07/2016 21:36";2,757;2,757
2016-07-08 21:38:00;"08/07/2016 21:38";2,437;2,437
2016-07-08 21:40:00;"08/07/2016 21:40";2,258;2,258
2016-07-08 21:42:00;"08/07/2016 21:42";2,55;2,55
2016-07-08 21:44:00;"08/07/2016 21:44";2,37;2,37
2016-07-08 21:46:00;"08/07/2016 21:46";2,421;2,421
2016-07-08 21:48:00;"08/07/2016 21:48";2,317;2,317
2016-07-08 21:50:00;"08/07/2016 21:50";2,183;2,183
2016-07-08 21:52:00;"08/07/2016 21:52";2,578;2,578
2016-07-08 21:54:00;"08/07/2016 21:54";2,437;2,437
2016-07-08 21:56:00;"08/07/2016 21:56";2,338;2,338
2016-07-08 21:58:00;"08/07/2016 21:58";2,511;2,511
2016-07-08 22:00:00;"08/07/2016 22:00";2,585;2,585
2016-07-08 22:02:00;"08/07/2016 22:02";2,408;2,408
2016-07-08 22:04:00;"08/07/2016 22:04";2,317;2,317
2016-07-08 22:06:00;"08/07/2016 22:06";2,189;2,189
2016-07-08 22:08:00;"08/07/2016 22:08";2,269;2,269
2016-07-08 22:10:00;"08/07/2016 22:10";2,623;2,623
2016-07-08 22:12:00;"08/07/2016 22:12";2,362;2,362
2016-07-08 22:14:00;"08/07/2016 22:14";2,237;2,237
2016-07-08 22:16:00;"08/07/2016 22:16";2,315;2,315
2016-07-08 22:18:00;"08/07/2016 22:18";2,457;2,457
2016-07-08 22:20:00;"08/07/2016 22:20";2,338;2,338
2016-07-08 22:22:00;"08/07/2016 22:22";2,292;2,292
2016-07-08 22:24:00;"08/07/2016 22:24";2,401;2,401
2016-07-08 22:26:00;"08/07/2016 22:26";2,453;2,453
2016-07-08 22:28:00;"08/07/2016 22:28";2,253;2,253
2016-07-08 22:30:00;"08/07/2016 22:30";2,893;2,893
2016-07-08 22:32:00;"08/07/2016 22:32";2,614;2,614
2016-07-08 22:34:00;"08/07/2016 22:34";2,324;2,324
2016-07-08 22:36:00;"08/07/2016 22:36";2,468;2,468
2016-07-08 22:38:00;"08/07/2016 22:38";2,306;2,306
2016-07-08 22:40:00;"08/07/2016 22:40";2,293;2,293
2016-07-08 22:42:00;"08/07/2016 22:42";2,328;2,328
2016-07-08 22:44:00;"08/07/2016 22:44";2,302;2,302
2016-07-08 22:46:00;"08/07/2016 22:46";2,072;2,072
2016-07-08 22:48:00;"08/07/2016 22:48";2,198;2,198
2016-07-08 22:50:00;"08/07/2016 22:50";2,152;2,152
2016-07-08 22:52:00;"08/07/2016 22:52";2,237;2,237
2016-07-08 22:54:00;"08/07/2016 22:54";2,262;2,262
2016-07-08 22:56:00;"08/07/2016 22:56";2,259;2,259
2016-07-08 22:58:00;"08/07/2016 22:58";2,261;2,261
2016-07-08 23:00:00;"08/07/2016 23:00";2,239;2,239
2016-07-08 23:02:00;"08/07/2016 23:02";2,312;2,312
2016-07-08 23:04:00;"08/07/2016 23:04";2,282;2,282
2016-07-08 23:06:00;"08/07/2016 23:06";2,379;2,379
2016-07-08 23:08:00;"08/07/2016 23:08";2,377;2,377
2016-07-08 23:10:00;"08/07/2016 23:10";2,224;2,224
2016-07-08 23:12:00;"08/07/2016 23:12";2,202;2,202
2016-07-08 23:14:00;"08/07/2016 23:14";2,388;2,388
2016-07-08 23:16:00;"08/07/2016 23:16";2,297;2,297
2016-07-08 23:18:00;"08/07/2016 23:18";2,275;2,275
2016-07-08 23:20:00;"08/07/2016 23:20";2,078;2,078
2016-07-08 23:22:00;"08/07/2016 23:22";2,236;2,236
2016-07-08 23:24:00;"08/07/2016 23:24";2,349;2,349
2016-07-08 23:26:00;"08/07/2016 23:26";2,203;2,203
2016-07-08 23:28:00;"08/07/2016 23:28";2,257;2,257
2016-07-08 23:30:00;"08/07/2016 23:30";2,194;2,194
2016-07-08 23:32:00;"08/07/2016 23:32";2,182;2,182
2016-07-08 23:34:00;"08/07/2016 23:34";2,332;2,332
2016-07-08 23:36:00;"08/07/2016 23:36";2,466;2,466
2016-07-08 23:38:00;"08/07/2016 23:38";2,167;2,167
2016-07-08 23:40:00;"08/07/2016 23:40";2,318;2,318
2016-07-08 23:42:00;"08/07/2016 23:42";2,183;2,183
2016-07-08 23:44:00;"08/07/2016 23:44";2,408;2,408
2016-07-08 23:46:00;"08/07/2016 23:46";2,364;2,364
2016-07-08 23:48:00;"08/07/2016 23:48";2,452;2,452
2016-07-08 23:50:00;"08/07/2016 23:50";2,219;2,219
2016-07-08 23:52:00;"08/07/2016 23:52";2,359;2,359
2016-07-08 23:54:00;"08/07/2016 23:54";2,391;2,391
2016-07-08 23:56:00;"08/07/2016 23:56";2,342;2,342
2016-07-08 23:58:00;"08/07/2016 23:58";2,339;2,339
2016-07-09 00:00:00;"09/07/2016 00:00";2,29;2,29
2016-07-09 00:02:00;"09/07/2016 00:02";2,306;2,306
2016-07-09 00:04:00;"09/07/2016 00:04";2,342;2,342
2016-07-09 00:06:00;"09/07/2016 00:06";2,423;2,423
2016-07-09 00:08:00;"09/07/2016 00:08";2,606;2,606
2016-07-09 00:10:00;"09/07/2016 00:10";2,629;2,629
2016-07-09 00:12:00;"09/07/2016 00:12";2,921;2,921
2016-07-09 00:14:00;"09/07/2016 00:14";3,028;3,028
2016-07-09 00:16:00;"09/07/2016 00:16";2,785;2,785
2016-07-09 00:18:00;"09/07/2016 00:18";2,772;2,772
2016-07-09 00:20:00;"09/07/2016 00:20";2,744;2,744
2016-07-09 00:22:00;"09/07/2016 00:22";2,462;2,462
2016-07-09 00:24:00;"09/07/2016 00:24";2,77;2,77
2016-07-09 00:26:00;"09/07/2016 00:26";2,747;2,747
2016-07-09 00:28:00;"09/07/2016 00:28";2,513;2,513
2016-07-09 00:30:00;"09/07/2016 00:30";2,475;2,475
2016-07-09 00:32:00;"09/07/2016 00:32";2,574;2,574
2016-07-09 00:34:00;"09/07/2016 00:34";3,148;3,148
2016-07-09 00:36:00;"09/07/2016 00:36";2,774;2,774
2016-07-09 00:38:00;"09/07/2016 00:38";2,516;2,516
2016-07-09 00:40:00;"09/07/2016 00:40";2,829;2,829
2016-07-09 00:42:00;"09/07/2016 00:42";2,604;2,604
2016-07-09 00:44:00;"09/07/2016 00:44";2,649;2,649
2016-07-09 00:46:00;"09/07/2016 00:46";2,869;2,869
2016-07-09 00:48:00;"09/07/2016 00:48";2,276;2,276
2016-07-09 00:50:00;"09/07/2016 00:50";2,374;2,374
2016-07-09 00:52:00;"09/07/2016 00:52";2,332;2,332
2016-07-09 00:54:00;"09/07/2016 00:54";2,328;2,328
2016-07-09 00:56:00;"09/07/2016 00:56";2,307;2,307
2016-07-09 00:58:00;"09/07/2016 00:58";2,226;2,226
2016-07-09 01:00:00;"09/07/2016 01:00";2,315;2,315
2016-07-09 01:02:00;"09/07/2016 01:02";2,385;2,385
2016-07-09 01:04:00;"09/07/2016 01:04";2,45;2,45
2016-07-09 01:06:00;"09/07/2016 01:06";2,245;2,245
2016-07-09 01:08:00;"09/07/2016 01:08";2,174;2,174
2016-07-09 01:10:00;"09/07/2016 01:10";2,424;2,424
2016-07-09 01:12:00;"09/07/2016 01:12";2,321;2,321
2016-07-09 01:14:00;"09/07/2016 01:14";2,031;2,031
2016-07-09 01:16:00;"09/07/2016 01:16";2,369;2,369
2016-07-09 01:18:00;"09/07/2016 01:18";2,386;2,386
2016-07-09 01:20:00;"09/07/2016 01:20";2,293;2,293
2016-07-09 01:22:00;"09/07/2016 01:22";2,456;2,456
2016-07-09 01:24:00;"09/07/2016 01:24";2,404;2,404
2016-07-09 01:26:00;"09/07/2016 01:26";2,289;2,289
2016-07-09 01:28:00;"09/07/2016 01:28";2,434;2,434
2016-07-09 01:30:00;"09/07/2016 01:30";2,445;2,445
2016-07-09 01:32:00;"09/07/2016 01:32";2,267;2,267
2016-07-09 01:34:00;"09/07/2016 01:34";2,306;2,306
2016-07-09 01:36:00;"09/07/2016 01:36";2,359;2,359
2016-07-09 01:38:00;"09/07/2016 01:38";2,553;2,553
2016-07-09 01:40:00;"09/07/2016 01:40";2,632;2,632
2016-07-09 01:42:00;"09/07/2016 01:42";2,309;2,309
2016-07-09 01:44:00;"09/07/2016 01:44";2,32;2,32
2016-07-09 01:46:00;"09/07/2016 01:46";2,203;2,203
2016-07-09 01:48:00;"09/07/2016 01:48";2,485;2,485
2016-07-09 01:50:00;"09/07/2016 01:50";2,339;2,339
2016-07-09 01:52:00;"09/07/2016 01:52";2,621;2,621
2016-07-09 01:54:00;"09/07/2016 01:54";2,443;2,443
2016-07-09 01:56:00;"09/07/2016 01:56";2,567;2,567
2016-07-09 01:58:00;"09/07/2016 01:58";2,395;2,395
2016-07-09 02:00:00;"09/07/2016 02:00";2,472;2,472
2016-07-09 02:02:00;"09/07/2016 02:02";2,283;2,283
2016-07-09 02:04:00;"09/07/2016 02:04";2,286;2,286
2016-07-09 02:06:00;"09/07/2016 02:06";2,258;2,258
2016-07-09 02:08:00;"09/07/2016 02:08";2,442;2,442
2016-07-09 02:10:00;"09/07/2016 02:10";2,428;2,428
2016-07-09 02:12:00;"09/07/2016 02:12";2,42;2,42
2016-07-09 02:14:00;"09/07/2016 02:14";2,469;2,469
2016-07-09 02:16:00;"09/07/2016 02:16";2,742;2,742
2016-07-09 02:18:00;"09/07/2016 02:18";2,531;2,531
2016-07-09 02:20:00;"09/07/2016 02:20";2,521;2,521
2016-07-09 02:22:00;"09/07/2016 02:22";2,43;2,43
2016-07-09 02:24:00;"09/07/2016 02:24";2,339;2,339
2016-07-09 02:26:00;"09/07/2016 02:26";2,276;2,276
2016-07-09 02:28:00;"09/07/2016 02:28";2,428;2,428
2016-07-09 02:30:00;"09/07/2016 02:30";2,382;2,382
2016-07-09 02:32:00;"09/07/2016 02:32";2,331;2,331
2016-07-09 02:34:00;"09/07/2016 02:34";2,335;2,335
2016-07-09 02:36:00;"09/07/2016 02:36";2,444;2,444
2016-07-09 02:38:00;"09/07/2016 02:38";2,526;2,526
2016-07-09 02:40:00;"09/07/2016 02:40";2,378;2,378
2016-07-09 02:42:00;"09/07/2016 02:42";2,312;2,312
2016-07-09 02:44:00;"09/07/2016 02:44";2,391;2,391
2016-07-09 02:46:00;"09/07/2016 02:46";2,233;2,233
2016-07-09 02:48:00;"09/07/2016 02:48";2,445;2,445
2016-07-09 02:50:00;"09/07/2016 02:50";2,507;2,507
2016-07-09 02:52:00;"09/07/2016 02:52";2,397;2,397
2016-07-09 02:54:00;"09/07/2016 02:54";2,335;2,335
2016-07-09 02:56:00;"09/07/2016 02:56";2,322;2,322
2016-07-09 02:58:00;"09/07/2016 02:58";2,234;2,234
2016-07-09 03:00:00;"09/07/2016 03:00";2,26;2,26
2016-07-09 03:02:00;"09/07/2016 03:02";2,304;2,304
2016-07-09 03:04:00;"09/07/2016 03:04";2,503;2,503
2016-07-09 03:06:00;"09/07/2016 03:06";2,204;2,204
2016-07-09 03:08:00;"09/07/2016 03:08";2,193;2,193
2016-07-09 03:10:00;"09/07/2016 03:10";2,202;2,202
2016-07-09 03:12:00;"09/07/2016 03:12";2,359;2,359
2016-07-09 03:14:00;"09/07/2016 03:14";2,134;2,134
2016-07-09 03:16:00;"09/07/2016 03:16";2,398;2,398
2016-07-09 03:18:00;"09/07/2016 03:18";2,148;2,148
2016-07-09 03:20:00;"09/07/2016 03:20";2,278;2,278
2016-07-09 03:22:00;"09/07/2016 03:22";2,29;2,29
2016-07-09 03:24:00;"09/07/2016 03:24";2,436;2,436
2016-07-09 03:26:00;"09/07/2016 03:26";2,297;2,297
2016-07-09 03:28:00;"09/07/2016 03:28";2,087;2,087
2016-07-09 03:30:00;"09/07/2016 03:30";2,411;2,411
2016-07-09 03:32:00;"09/07/2016 03:32";2,297;2,297
2016-07-09 03:34:00;"09/07/2016 03:34";2,556;2,556
2016-07-09 03:36:00;"09/07/2016 03:36";2,226;2,226
2016-07-09 03:38:00;"09/07/2016 03:38";2,347;2,347
2016-07-09 03:40:00;"09/07/2016 03:40";2,37;2,37
2016-07-09 03:42:00;"09/07/2016 03:42";2,208;2,208
2016-07-09 03:44:00;"09/07/2016 03:44";2,503;2,503
2016-07-09 03:46:00;"09/07/2016 03:46";2,555;2,555
2016-07-09 03:48:00;"09/07/2016 03:48";2,446;2,446
2016-07-09 03:50:00;"09/07/2016 03:50";2,148;2,148
2016-07-09 03:52:00;"09/07/2016 03:52";2,461;2,461
2016-07-09 03:54:00;"09/07/2016 03:54";2,531;2,531
2016-07-09 03:56:00;"09/07/2016 03:56";2,418;2,418
2016-07-09 03:58:00;"09/07/2016 03:58";2,467;2,467
2016-07-09 04:00:00;"09/07/2016 04:00";2,218;2,218
2016-07-09 04:02:00;"09/07/2016 04:02";2,705;2,705
2016-07-09 04:04:00;"09/07/2016 04:04";2,407;2,407
2016-07-09 04:06:00;"09/07/2016 04:06";2,177;2,177
2016-07-09 04:08:00;"09/07/2016 04:08";2,446;2,446
2016-07-09 04:10:00;"09/07/2016 04:10";2,582;2,582
2016-07-09 04:12:00;"09/07/2016 04:12";2,355;2,355
2016-07-09 04:14:00;"09/07/2016 04:14";2,167;2,167
2016-07-09 04:16:00;"09/07/2016 04:16";2,308;2,308
2016-07-09 04:18:00;"09/07/2016 04:18";2,318;2,318
2016-07-09 04:20:00;"09/07/2016 04:20";2,329;2,329
2016-07-09 04:22:00;"09/07/2016 04:22";2,147;2,147
2016-07-09 04:24:00;"09/07/2016 04:24";2,233;2,233
2016-07-09 04:26:00;"09/07/2016 04:26";2,454;2,454
2016-07-09 04:28:00;"09/07/2016 04:28";2,375;2,375
2016-07-09 04:30:00;"09/07/2016 04:30";2,414;2,414
2016-07-09 04:32:00;"09/07/2016 04:32";2,144;2,144
2016-07-09 04:34:00;"09/07/2016 04:34";2,241;2,241
2016-07-09 04:36:00;"09/07/2016 04:36";2,326;2,326
2016-07-09 04:38:00;"09/07/2016 04:38";2,307;2,307
2016-07-09 04:40:00;"09/07/2016 04:40";2,282;2,282
2016-07-09 04:42:00;"09/07/2016 04:42";2,202;2,202
2016-07-09 04:44:00;"09/07/2016 04:44";2,271;2,271
2016-07-09 04:46:00;"09/07/2016 04:46";2,352;2,352
2016-07-09 04:48:00;"09/07/2016 04:48";2,156;2,156
2016-07-09 04:50:00;"09/07/2016 04:50";2,252;2,252
2016-07-09 04:52:00;"09/07/2016 04:52";2,271;2,271
2016-07-09 04:54:00;"09/07/2016 04:54";2,308;2,308
2016-07-09 04:56:00;"09/07/2016 04:56";2,118;2,118
2016-07-09 04:58:00;"09/07/2016 04:58";2,297;2,297
2016-07-09 05:00:00;"09/07/2016 05:00";2,3;2,3
2016-07-09 05:02:00;"09/07/2016 05:02";2,272;2,272
2016-07-09 05:04:00;"09/07/2016 05:04";2,264;2,264
2016-07-09 05:06:00;"09/07/2016 05:06";2,286;2,286
2016-07-09 05:08:00;"09/07/2016 05:08";2,132;2,132
2016-07-09 05:10:00;"09/07/2016 05:10";2,318;2,318
2016-07-09 05:12:00;"09/07/2016 05:12";2,531;2,531
2016-07-09 05:14:00;"09/07/2016 05:14";2,353;2,353
2016-07-09 05:16:00;"09/07/2016 05:16";2,243;2,243
2016-07-09 05:18:00;"09/07/2016 05:18";2,211;2,211
2016-07-09 05:20:00;"09/07/2016 05:20";2,172;2,172
2016-07-09 05:22:00;"09/07/2016 05:22";2,447;2,447
2016-07-09 05:24:00;"09/07/2016 05:24";2,25;2,25
2016-07-09 05:26:00;"09/07/2016 05:26";2,181;2,181
2016-07-09 05:28:00;"09/07/2016 05:28";2,227;2,227
2016-07-09 05:30:00;"09/07/2016 05:30";2,313;2,313
2016-07-09 05:32:00;"09/07/2016 05:32";2,461;2,461
2016-07-09 05:34:00;"09/07/2016 05:34";2,165;2,165
2016-07-09 05:36:00;"09/07/2016 05:36";2,266;2,266
2016-07-09 05:38:00;"09/07/2016 05:38";2,55;2,55
2016-07-09 05:40:00;"09/07/2016 05:40";2,349;2,349
2016-07-09 05:42:00;"09/07/2016 05:42";2,416;2,416
2016-07-09 05:44:00;"09/07/2016 05:44";2,476;2,476
2016-07-09 05:46:00;"09/07/2016 05:46";2,136;2,136
2016-07-09 05:48:00;"09/07/2016 05:48";2,151;2,151
2016-07-09 05:50:00;"09/07/2016 05:50";2,405;2,405
2016-07-09 05:52:00;"09/07/2016 05:52";2,093;2,093
2016-07-09 05:54:00;"09/07/2016 05:54";2,191;2,191
2016-07-09 05:56:00;"09/07/2016 05:56";2,106;2,106
2016-07-09 05:58:00;"09/07/2016 05:58";2,167;2,167
2016-07-09 06:00:00;"09/07/2016 06:00";2,374;2,374
2016-07-09 06:02:00;"09/07/2016 06:02";2,131;2,131
2016-07-09 06:04:00;"09/07/2016 06:04";2,274;2,274
2016-07-09 06:06:00;"09/07/2016 06:06";2,132;2,132
2016-07-09 06:08:00;"09/07/2016 06:08";2,142;2,142
2016-07-09 06:10:00;"09/07/2016 06:10";2,134;2,134
2016-07-09 06:12:00;"09/07/2016 06:12";2,309;2,309
2016-07-09 06:14:00;"09/07/2016 06:14";2,176;2,176
2016-07-09 06:16:00;"09/07/2016 06:16";2,308;2,308
2016-07-09 06:18:00;"09/07/2016 06:18";2,238;2,238
2016-07-09 06:20:00;"09/07/2016 06:20";1,978;1,978
2016-07-09 06:22:00;"09/07/2016 06:22";2,176;2,176
2016-07-09 06:24:00;"09/07/2016 06:24";2,137;2,137
2016-07-09 06:26:00;"09/07/2016 06:26";2,204;2,204
2016-07-09 06:28:00;"09/07/2016 06:28";2,286;2,286
2016-07-09 06:30:00;"09/07/2016 06:30";2,304;2,304
2016-07-09 06:32:00;"09/07/2016 06:32";2,067;2,067
2016-07-09 06:34:00;"09/07/2016 06:34";2,2;2,2
2016-07-09 06:36:00;"09/07/2016 06:36";2,1;2,1
2016-07-09 06:38:00;"09/07/2016 06:38";2,133;2,133
2016-07-09 06:40:00;"09/07/2016 06:40";2,007;2,007
2016-07-09 06:42:00;"09/07/2016 06:42";2,282;2,282
2016-07-09 06:44:00;"09/07/2016 06:44";2,286;2,286
2016-07-09 06:46:00;"09/07/2016 06:46";2,096;2,096
2016-07-09 06:48:00;"09/07/2016 06:48";2,31;2,31
2016-07-09 06:50:00;"09/07/2016 06:50";2,447;2,447
2016-07-09 06:52:00;"09/07/2016 06:52";2,231;2,231
2016-07-09 06:54:00;"09/07/2016 06:54";2,308;2,308
2016-07-09 06:56:00;"09/07/2016 06:56";2,278;2,278
2016-07-09 06:58:00;"09/07/2016 06:58";2,262;2,262
2016-07-09 07:00:00;"09/07/2016 07:00";2,294;2,294
2016-07-09 07:02:00;"09/07/2016 07:02";2,432;2,432
2016-07-09 07:04:00;"09/07/2016 07:04";2,26;2,26
2016-07-09 07:06:00;"09/07/2016 07:06";2,211;2,211
2016-07-09 07:08:00;"09/07/2016 07:08";2,263;2,263
2016-07-09 07:10:00;"09/07/2016 07:10";2,135;2,135
2016-07-09 07:12:00;"09/07/2016 07:12";2,28;2,28
2016-07-09 07:14:00;"09/07/2016 07:14";2,156;2,156
2016-07-09 07:16:00;"09/07/2016 07:16";2,175;2,175
2016-07-09 07:18:00;"09/07/2016 07:18";2,151;2,151
2016-07-09 07:20:00;"09/07/2016 07:20";2,308;2,308
2016-07-09 07:22:00;"09/07/2016 07:22";2,263;2,263
2016-07-09 07:24:00;"09/07/2016 07:24";2,449;2,449
2016-07-09 07:26:00;"09/07/2016 07:26";2,229;2,229
2016-07-09 07:28:00;"09/07/2016 07:28";2,444;2,444
2016-07-09 07:30:00;"09/07/2016 07:30";2,28;2,28
2016-07-09 07:32:00;"09/07/2016 07:32";2,126;2,126
2016-07-09 07:34:00;"09/07/2016 07:34";2,298;2,298
2016-07-09 07:36:00;"09/07/2016 07:36";2,113;2,113
2016-07-09 07:38:00;"09/07/2016 07:38";2,258;2,258
2016-07-09 07:40:00;"09/07/2016 07:40";2,248;2,248
2016-07-09 07:42:00;"09/07/2016 07:42";2,439;2,439
2016-07-09 07:44:00;"09/07/2016 07:44";2,18;2,18
2016-07-09 07:46:00;"09/07/2016 07:46";1,946;1,946
2016-07-09 07:48:00;"09/07/2016 07:48";2,143;2,143
2016-07-09 07:50:00;"09/07/2016 07:50";2,327;2,327
2016-07-09 07:52:00;"09/07/2016 07:52";2,178;2,178
2016-07-09 07:54:00;"09/07/2016 07:54";2,412;2,412
2016-07-09 07:56:00;"09/07/2016 07:56";2,386;2,386
2016-07-09 07:58:00;"09/07/2016 07:58";2,057;2,057
2016-07-09 08:00:00;"09/07/2016 08:00";2,478;2,478
2016-07-09 08:02:00;"09/07/2016 08:02";2,181;2,181
2016-07-09 08:04:00;"09/07/2016 08:04";2,394;2,394
2016-07-09 08:06:00;"09/07/2016 08:06";2,175;2,175
2016-07-09 08:08:00;"09/07/2016 08:08";2,359;2,359
2016-07-09 08:10:00;"09/07/2016 08:10";2,309;2,309
2016-07-09 08:12:00;"09/07/2016 08:12";2,076;2,076
2016-07-09 08:14:00;"09/07/2016 08:14";1,952;1,952
2016-07-09 08:16:00;"09/07/2016 08:16";2,101;2,101
2016-07-09 08:18:00;"09/07/2016 08:18";2,191;2,191
2016-07-09 08:20:00;"09/07/2016 08:20";2,182;2,182
2016-07-09 08:22:00;"09/07/2016 08:22";2,493;2,493
2016-07-09 08:24:00;"09/07/2016 08:24";2,218;2,218
2016-07-09 08:26:00;"09/07/2016 08:26";2,222;2,222
2016-07-09 08:28:00;"09/07/2016 08:28";2,321;2,321
2016-07-09 08:30:00;"09/07/2016 08:30";2,168;2,168
2016-07-09 08:32:00;"09/07/2016 08:32";2,109;2,109
2016-07-09 08:34:00;"09/07/2016 08:34";2,128;2,128
2016-07-09 08:36:00;"09/07/2016 08:36";2,021;2,021
2016-07-09 08:38:00;"09/07/2016 08:38";2,277;2,277
2016-07-09 08:40:00;"09/07/2016 08:40";2,428;2,428
2016-07-09 08:42:00;"09/07/2016 08:42";2,24;2,24
2016-07-09 08:44:00;"09/07/2016 08:44";2,051;2,051
2016-07-09 08:46:00;"09/07/2016 08:46";2,21;2,21
2016-07-09 08:48:00;"09/07/2016 08:48";1,982;1,982
2016-07-09 08:50:00;"09/07/2016 08:50";2,067;2,067
2016-07-09 08:52:00;"09/07/2016 08:52";2,313;2,313
2016-07-09 08:54:00;"09/07/2016 08:54";2,236;2,236
2016-07-09 08:56:00;"09/07/2016 08:56";2,493;2,493
